hour,day_of_week,road_type,distance,is_peak_hour,congestion_level,travel_time
4,6,2,31.497045084311182,0,0.08593988819964979,52.92548999064753
13,1,1,9.093975791398638,0,0.41709415109650233,19.373833569793998
14,1,2,4.227012428091598,0,0.350887074341209,11.342868117370905
18,0,2,27.37931074582037,1,0.7072176865786656,111.46610452836245
5,5,0,7.181826024368594,0,0.13670520453190282,9.107927846665197
14,6,0,47.67482157129342,0,0.40848262808587016,77.07495471612835
13,5,1,41.94995319612597,0,0.34519186520604533,74.97468980168433
7,1,0,43.73145273310365,1,1.0,143.9525641263809
19,6,0,28.25439254854666,1,0.620349671295872,70.89304261815664
11,2,0,38.25849035254816,0,0.4799376027722213,66.72183270611563
3,3,0,43.54984122761646,0,0.14361036957888065,50.95471729275886
20,5,0,14.106962873134593,0,0.26328965034938734,18.756933093397187
5,2,0,2.202481481882667,0,0.22071611981720254,4.630620432466406
10,5,0,18.585121835071813,0,0.4131148455435578,30.938917081427913
22,2,1,13.413289744009887,0,0.14687281636052393,18.180163911572805
21,0,0,43.45697007258093,0,0.43304959547134764,73.44551480152737
6,1,0,9.654437574089506,0,0.38331590792023734,16.23363160771763
3,0,2,19.720032247490753,0,0.09686045131405693,32.836859040163155
14,5,1,44.130768369077536,0,0.2959853992955538,77.79887496424247
0,3,1,45.54730113258776,0,0.13237684153678086,64.00882486726313
8,6,2,5.547702883006775,1,0.4293045542519058,17.40471521101835
22,0,1,43.371951991268126,0,0.16084562635736033,63.55292699439649
19,5,1,7.694581696742992,1,0.6454118732686849,22.51028400492551
7,2,1,29.404057314161772,1,0.698176116466176,95.8071193996321
11,6,0,44.87694532393645,0,0.36642840227294227,69.38385565047122
6,0,0,9.799579714787372,0,0.3801873804224762,16.05718967016605
17,1,0,30.473285645668447,1,0.8926060612013165,93.82453792956395
0,0,2,41.65998750323535,0,0.1025378358403831,71.42267770579379
8,1,2,38.634820520987205,1,0.5041038142213016,133.13957145800313
6,6,0,11.797802640628815,0,0.3379486153534827,17.14345247435084
13,6,0,41.047898807328735,0,0.42092164484534206,65.62794212383494
0,2,1,28.304111383971303,0,0.10775684384941912,40.41617428656132
12,1,2,1.2973092625052312,0,0.34958453927198363,1.7280535195637494
19,1,2,20.70478575078657,1,0.7717565537784614,87.16765410620661
14,6,1,4.651352905982896,0,0.4125522364123333,8.873049965233486
4,5,2,28.91257346544309,0,0.0817600100390962,47.362596608887365
4,1,0,40.7792872144993,0,0.15545466779539063,48.95695168467109
13,6,0,8.688152373895338,0,0.42019153610850646,12.642309608446823
13,6,2,4.60519079587441,0,0.24988285621737968,11.331710500756047
13,5,2,36.37881389753281,0,0.25231736393072857,76.15568900551658
4,1,0,24.44469686887866,0,0.1375273234262261,29.976164987904934
10,3,2,39.09355894295077,0,0.38276522941400226,92.76365190095278
18,4,2,16.456642253195376,1,0.6922886533571717,64.43151921745802
4,5,1,48.903605285074676,0,0.10220630275698654,69.51619481028462
3,3,2,8.378611733653397,0,0.09627451850115601,12.772135122102952
14,0,0,27.430315553572466,0,0.7191230803573417,55.30012761941724
20,3,2,2.623785020317677,0,0.2803733874938928,4.6087535673742055
6,3,2,12.268905747599426,0,0.3194083280040495,25.258048864479743
4,1,0,38.310597521207455,0,0.19030608668465157,50.85581094301625
14,0,0,45.270540086960075,0,0.6698390604261294,91.35259272766429
13,0,2,43.888398827520035,0,0.38390837286965784,104.14638066202346
23,2,2,25.786392836714242,0,0.09797398492276757,44.47885678365039
23,1,2,22.308209775049047,0,0.09220073211504559,36.93481455331516
2,3,2,11.676970965140338,0,0.14216714602974873,20.314421253240813
4,2,2,29.18747454899454,0,0.08355405011956851,48.90480554002604
11,2,2,36.370018305114115,0,0.35739376603262935,82.6530701259235
19,5,1,49.01596914399594,1,0.5782164652163654,142.78250046957677
13,6,0,41.43255090079593,0,0.34376671232314704,64.50463829798504
4,6,2,45.47362893639531,0,0.06777421109121294,76.22871760287272
23,6,0,40.23763439407908,0,0.13573658762319368,48.31732140582724
3,3,1,15.592391205516583,0,0.19817098191889937,22.700892836538415
20,6,0,24.875935072796537,0,0.3729091800806686,39.16660184054788
15,0,0,13.005782676546579,0,0.4046900023133143,22.731801314907372
6,1,0,30.764435375467357,0,0.45290264837020455,52.02275926285821
2,1,1,19.64335644010891,0,0.16899148339762549,28.560321960934925
21,3,2,13.980752139361137,0,0.3865197253432634,34.04724474736766
3,6,1,23.42236549036802,0,0.08245408641550199,31.50931457054431
19,1,1,33.54986210022719,1,0.7723962783739032,112.07837190836858
21,4,1,29.19507831266583,0,0.39194249266114634,57.08888618211849
5,6,0,21.358998084193367,0,0.10846734612509797,25.379831950190745
2,2,1,29.795760241382776,0,0.12282004010059411,43.56700507880067
0,2,1,5.861164976287675,0,0.18613373165639296,7.59292783282538
2,4,0,46.76114756267181,0,0.23803945192655745,61.78862440527437
23,1,0,10.465609629606247,0,0.2128127707546757,15.272603155916329
7,0,0,48.66507671736287,1,0.7607072336701572,134.37098525728382
15,5,1,24.382736497978712,0,0.34045815130839036,42.343201110192396
21,4,0,24.104085614976828,0,0.38045228303365325,37.4894915329079
6,4,2,48.15070324051001,0,0.3622255935050508,112.6063779709829
17,6,2,22.95584636054879,1,0.5277528980343738,81.45324538179447
8,6,0,2.4344360226081037,1,0.6545298554202293,4.921623923990957
2,2,1,14.931392445183288,0,0.11856351679846408,19.689348522532175
17,0,1,28.94926079321003,1,0.8464299863901852,102.19168753549823
15,0,2,19.234558487744916,0,0.35844360429422784,44.543101301514895
20,1,1,16.022891387366954,0,0.36845188041039517,29.591032411871378
0,0,2,5.665908385018223,0,0.13917688229367453,10.219632501380811
20,1,0,43.04640837772811,0,0.4210306133015734,70.67103944088721
19,6,2,29.018235053719106,1,0.47368236495041816,94.83802391642143
15,6,1,47.05646548026896,0,0.2355085927555974,76.60633390736035
11,3,2,29.089639074193943,0,0.3039067768879464,62.31607186179546
5,4,1,28.981686291285257,0,0.1922939460521333,45.936537804144926
20,5,2,15.11981802496724,0,0.17950395671181293,29.176569845952752
8,5,0,24.806203188233837,1,0.5583163797456855,58.08947406584487
20,6,2,3.058189842874617,0,0.23009272733137337,6.524904609255369
12,4,0,17.303315634097114,0,0.5121009567900158,29.736349027141706
23,1,0,13.586810637256358,0,0.13894573741822766,14.708536316976339
11,1,0,23.33838238825816,0,0.3712954281159397,34.43869158978077
12,1,1,17.977415321256924,0,0.518535325567871,40.11603178740141
17,6,0,44.58638510558141,1,0.7994999585148018,129.19596126231542
18,4,1,2.4462387078993464,1,0.9903845123055968,9.006610521771389
18,1,0,11.883764542942439,1,1.0,38.40910929002764
18,4,2,4.193712799727063,1,0.6920029775260732,15.197855284355626
5,5,2,29.943889985412664,0,0.10174002855793596,51.47903475936404
15,6,0,42.76595263362362,0,0.25942404301696886,57.98035392752242
6,4,2,28.855555937377506,0,0.34585291796439943,67.5574041718113
6,5,2,3.6608116972162517,0,0.1709164345086607,7.5488312205426515
22,6,1,8.459439783520619,0,0.1049815428034702,9.893157067774585
18,2,1,10.730061047529226,1,0.801343409329472,36.58079287062213
15,6,2,19.21756262158152,0,0.23348671788555503,37.66410106122675
16,5,0,35.51448769758298,0,0.38084944325961334,54.24846014840583
21,2,0,44.47093793037136,0,0.5171573018453798,79.10615345237375
18,3,1,48.04796675650992,1,0.7554513466476858,160.85377912023367
15,6,2,6.553150316630774,0,0.2535356023256752,14.24068009181033
15,3,1,20.799178568108236,0,0.4486118561011808,42.49426612631467
18,6,0,7.337773223418986,1,0.6619114199535998,19.315001121046244
14,6,1,22.08391455673508,0,0.4014295947420815,40.71650609691283
2,6,2,6.021846220496679,0,0.09986088530025025,9.501871192093526
14,5,0,40.445261344005715,0,0.424419986504589,64.66355496266821
15,0,2,39.86573711092503,0,0.27125644501227686,85.03575005876498
19,1,0,47.82872141986352,1,1.0,155.1825773765406
4,5,2,2.5952490453471095,0,0.1117527767437493,3.7647192734173904
18,5,2,9.55162263255191,1,0.4489214663451898,33.03642693428647
9,4,1,44.92828816008261,1,0.8460838102123511,160.34975182603304
12,0,0,31.02711818831227,0,0.6176882478610988,59.28808634711478
14,2,2,22.540497123584256,0,0.35719438653801355,50.17327704604221
11,4,0,34.11517437174278,0,0.3886704759625345,52.80525494860864
16,5,1,12.645855369092548,0,0.26365780169820946,19.529919211174086
14,6,2,36.376796921463374,0,0.28358645343999833,77.3724718005629
3,0,0,24.740111745030223,0,0.14729979687232306,31.53486552295582
14,5,1,32.87630390733984,0,0.3180618453436123,58.51077978084875
16,2,2,15.414726631729026,0,0.3591780463116485,33.74956006691579
10,6,0,26.793482947379125,0,0.4124212428076694,42.45263226201674
22,6,1,5.1726905376903884,0,0.12448264915545063,8.465665840386023
22,3,1,9.64436935008472,0,0.18691157000744746,15.465465509312388
14,1,2,0.5949524989366926,0,0.3854857859061228,0.6840195246133267
19,6,2,15.382071135769257,1,0.5119821590069663,53.146746146459904
20,1,2,1.0066810098542527,0,0.2851089533097238,0.296441364008448
6,0,0,25.121456180650682,0,0.4905495582369953,44.065365982046316
12,2,1,2.191875358250112,0,0.544298054004406,5.785943769910198
21,0,1,9.935171149973224,0,0.49269334229752393,20.843768877190847
12,2,2,23.014348963732093,0,0.36502359871186285,52.773436385137984
19,2,1,16.13113747065671,1,0.8034395415928425,53.90735221372659
19,6,2,10.12108092426914,1,0.5248858245188383,34.160098070840704
1,1,2,20.264597388701407,0,0.11297205719627464,34.50289934530063
9,3,1,4.295450174978225,1,0.7611033939433143,14.070764315672655
17,3,1,35.09041592973173,1,0.8044873603290467,118.83255278034758
19,4,0,27.41889592206108,1,1.0,89.25135418009513
4,6,2,11.056907074390098,0,0.0984181187290691,17.362689122266758
19,2,1,42.30100506779776,1,0.878864072083372,152.78968284646822
18,1,2,4.49526305198852,1,0.6063094421769317,17.800706318167148
1,2,1,38.88048880667043,0,0.1807201950134761,60.09104831452465
3,5,2,1.9678801808035542,0,0.09225787402066404,2.8904111213096337
15,6,2,29.31812885586438,0,0.24915011087741076,60.046575318562915
20,4,2,29.67571517816288,0,0.36861104580157456,70.67718383251932
15,5,2,7.58947441416023,0,0.2456286573616505,13.70862948728331
16,1,2,36.211376984459676,0,0.332643516544475,80.69347932441717
14,2,0,27.275896473453482,0,0.5911535400165716,50.24497474532641
12,3,1,13.155475003934484,0,0.4291699842372853,27.218806593228308
0,3,1,36.34250421756752,0,0.1408803740589898,54.62549756690204
21,4,0,23.86107118357114,0,0.5903778629455557,45.70965092093243
4,6,0,21.803050414583044,0,0.14176899201702234,26.04309723593544
19,5,0,0.7736047635088248,1,0.7487259764503656,3.7205801055384704
0,3,0,24.994364966152407,0,0.2075819868822413,33.889683296051615
11,2,2,31.403409078943096,0,0.30067687581085495,69.1214450557578
22,4,0,40.9563743700242,0,0.13151145174836965,48.67799954958704
14,5,0,47.80124344756187,0,0.4479332280035462,79.60800778446476
3,0,0,11.917080894711702,0,0.19359494660506701,13.992439805566551
18,4,0,42.05800681786839,1,1.0,136.60097880814575
15,3,2,5.918622510870744,0,0.30594336787531246,12.223908868846348
22,1,0,35.52945523244378,0,0.1700166264695064,46.46190906932773
17,4,1,34.56829746185627,1,0.75041207844123,115.08945833790561
16,2,1,1.2275277301542271,0,0.4746379532214926,0.6139591161275608
10,5,2,22.580656836787732,0,0.23443186602546653,46.92836934220624
19,4,2,31.38972394780892,1,0.7165465084243685,127.04388944339891
12,3,1,41.292030185426846,0,0.5318948620143189,88.94181747108601
23,4,2,42.34541969491204,0,0.14129857336799953,77.42550710376257
21,2,1,14.0621851268896,0,0.42753678682949425,27.803073394470392
8,2,2,29.22167009398514,1,0.6553714376183923,112.93189938286116
16,3,2,38.312703770576874,0,0.2988769923473393,83.79275653864926
16,6,0,41.09321999241712,0,0.26624089605267154,55.78294706335794
4,2,1,20.154080231068246,0,0.12996694430386624,28.611786403383174
21,3,2,21.496368681881517,0,0.24821192190022956,43.949906117853374
7,4,1,31.021304604782475,1,0.7691505523707076,104.48186704726429
2,4,2,10.991030231299453,0,0.08368068848911839,17.085931522813556
5,0,1,28.48248865974037,0,0.10714576966653842,40.30713658659805
2,3,0,33.47665312893373,0,0.1925696538241476,41.81347940651658
7,1,0,3.558837646223552,1,0.9462192143861581,12.19772393249552
11,3,0,30.106359585638916,0,0.4563847822105696,51.02012338284467
3,4,1,44.64712623000234,0,0.10112690863312906,60.29978796677184
1,5,1,24.31954599290602,0,0.09401352439832535,32.591163867732426
9,4,2,34.6398546081236,1,0.7033454069678933,136.8934562801125
14,2,0,35.03535438819513,0,0.4903166931927927,62.19493051877148
12,0,1,39.65109051843866,0,0.47153636103911295,81.39725469647425
23,1,1,22.577911468013543,0,0.11160921626446427,32.52311427704183
14,6,0,34.99262513383224,0,0.4316742015891324,58.792193209537785
21,0,1,4.549747015548029,0,0.4446379430276364,7.658047166399847
18,3,2,24.978661832145665,1,0.622206462196981,94.80023275763077
17,5,0,42.80565767314477,1,0.5986960955018327,104.70183897054208
12,3,0,42.32874248086528,0,0.6502269394307987,85.336803476399
19,4,0,24.556399037159945,1,1.0,79.80627985896206
19,2,0,44.178381610098626,1,1.0,141.60710278637507
0,1,1,7.91748763657332,0,0.12769504224347683,10.596559837538365
15,6,0,42.20792568477736,0,0.3273252740743214,63.59960869991995
7,5,2,2.509936883372835,1,0.33761619609229593,5.542996469383885
22,2,0,6.30247421212872,0,0.1976556549828299,6.178049471377537
5,1,1,4.31356693871933,0,0.19064503415480621,5.6018253204897075
2,5,2,37.85510350263325,0,0.08376190914926865,62.232012842127325
19,0,2,36.85785489610711,1,0.6876591592434802,147.57376032624023
15,6,2,29.309116094214797,0,0.17456945298785315,55.37291502005886
1,4,2,44.430132568201024,0,0.08478045988405297,74.42360257879737
22,2,0,43.443691509207746,0,0.1379456962790267,52.38978539474276
1,3,0,14.543808059559822,0,0.22611203112006295,18.76763779355862
14,6,2,19.22059385220154,0,0.3308027723467076,44.04318128251685
9,4,1,49.81169434606245,1,0.7585785743103288,167.48410387755223
0,1,1,32.27796480316064,0,0.10703959789148808,45.14832324048617
21,6,2,16.370488043144384,0,0.24326124381834777,31.69356953860332
19,5,1,47.840286869917435,1,0.548107585182803,134.85949722097038
14,6,2,20.755244275399033,0,0.23275963483165413,41.89311672468393
23,4,2,10.208439420000325,0,0.1544081236439423,17.83726832886787
0,3,0,15.913089874001933,0,0.2211311043230695,19.66823723325438
21,3,0,25.09106161580572,0,0.3835880025374467,40.37306321574793
15,1,2,29.367034734516064,0,0.39963810311561626,71.6532870427884
17,4,0,7.9843108687233775,1,1.0,26.232446519052402
23,2,1,30.281563979938085,0,0.15171825923886603,44.358500394214666
4,4,0,23.293951483105328,0,0.1335797006424368,26.33277770547565
20,6,2,36.541980998156795,0,0.27920639888904547,79.00003770840026
4,3,2,2.548693467644182,0,0.1549355940922977,4.965727588774413
22,5,2,49.268264438842685,0,0.08101748000875135,82.90691368384688
22,1,1,7.004649629511571,0,0.15929951878359186,11.754837507500275
9,0,0,41.52388928336264,1,1.0,134.03214516863912
22,0,0,38.30543427920685,0,0.16246470478270858,47.38707006075272
11,5,0,41.78311373774366,0,0.3983928594125982,67.1545463811968
9,4,2,12.541612974471747,1,0.5170517540006729,45.26481217755884
1,3,1,41.17618804301462,0,0.18759585631864914,65.21421575861939
23,4,2,11.566232496676646,0,0.08332881335371921,20.108714271582947
0,1,0,22.51940626141641,0,0.1894653276470879,27.791048152602972
15,2,1,44.177633200062026,0,0.3031743326574996,75.19181213450365
17,0,0,47.42923737056793,1,0.9576154376730346,149.2106520659267
6,4,2,21.423047469317783,0,0.3231765060853712,45.755165779736146
3,3,2,29.271115641399025,0,0.09669724312314396,49.097412499022624
9,5,1,18.222153619026003,1,0.5697632362243162,52.005603039023626
9,6,1,15.807542681192608,1,0.48065135513365903,42.10248409360723
10,6,1,28.249908721719326,0,0.252264984862341,45.63551627669875
2,0,0,3.4165500618832962,0,0.2233646965591795,2.600223257554184
13,0,0,30.675544603034105,0,0.7029482074371587,63.11998030439501
12,2,1,39.06810989022323,0,0.4823479614212865,80.33543152075235
18,4,2,8.744868092332817,1,0.722192925660869,36.16964800952669
9,2,2,8.9093994788169,1,0.5687712760990187,31.83789401598612
14,3,1,22.989964954057896,0,0.5861790782841776,52.10951337310172
7,3,2,28.025419741758746,1,0.6305832306803256,104.86589239731747
16,4,2,18.58439973075221,0,0.2803815909076176,38.74117653021113
5,0,2,13.749476840603588,0,0.15642429897638335,24.912972458807843
6,1,1,29.968773769080013,0,0.4430701782077111,59.409571410528045
13,2,0,8.988261769549933,0,0.646099514319341,15.978997556508796
7,6,0,44.940684530803985,1,0.5286444304470808,105.99396836868284
11,0,0,35.564365183008604,0,0.48422783494819116,60.01055707532505
17,5,1,13.205753143889732,1,0.4954062588759838,35.414444400691366
13,3,2,36.7314205368625,0,0.4612573429116251,93.54653894709395
0,6,0,28.49185732268406,0,0.16281405084682068,35.0779840285405
3,3,2,48.022700730881034,0,0.08876025568599606,83.53919090637731
16,0,2,8.113701066008801,0,0.25447986274386,16.575967606245456
17,0,1,35.40310587896036,1,0.8231443112759705,125.28139970194148
18,5,1,22.955177618240008,1,0.6951749598575986,72.83639170136648
3,3,1,7.479265541968289,0,0.10033499763525328,8.877861422090358
5,2,1,8.98181955152435,0,0.1418044298308182,12.22162727718339
7,2,0,12.7786287195272,1,1.0,42.05631087212944
14,0,2,30.06154548584509,0,0.36983648572528477,69.15345998424077
19,4,0,30.810313055485857,1,1.0,98.86736548771381
0,3,2,24.178394672562774,0,0.11329910695471435,43.50393869772685
4,1,0,28.01312894891322,0,0.21081094802442282,35.576345380305526
15,3,2,48.55982205583747,0,0.24134458384272875,97.26017432252418
20,2,1,30.506875234340157,0,0.45953348074855965,60.99058957543519
5,2,1,17.907151865163637,0,0.11107005149688873,26.715609461018982
20,1,2,41.84675930038607,0,0.317111081235531,90.94161701942352
9,2,0,13.358135820280395,1,0.7596886420327492,36.301364222470426
9,1,2,48.28741638402486,1,0.5882746025553245,177.3770486847303
4,2,1,21.995191588162413,0,0.19123587745826837,34.29734834201637
7,5,1,18.474637883518277,1,0.4941512500779259,49.6997047203896
